,idx,CULTURE
26796,26796,
26797,26797,
26798,26798,
26799,26799,
26800,26800,
26801,26801,
26802,26802,
26803,26803,
26804,26804,
26805,26805,
26806,26806,
26807,26807,
26808,26808,
26809,26809,
26810,26810,
26811,26811,
26812,26812,
26813,26813,
26814,26814,
26815,26815,
26816,26816,
26817,26817,
26818,26818,
26819,26819,
26820,26820,
26821,26821,
26822,26822,
26823,26823,
26824,26824,
26825,26825,
26826,26826,
26827,26827,
26828,26828,
26829,26829,
26830,26830,
26831,26831,
26832,26832,
26833,26833,
26834,26834,
26835,26835,
26836,26836,
26837,26837,
26838,26838,
26839,26839,
26840,26840,
26841,26841,
26842,26842,
26843,26843,
26844,26844,
26845,26845,
26846,26846,
26847,26847,
26848,26848,
26849,26849,
26850,26850,
26851,26851,
26852,26852,
26853,26853,
26854,26854,
26855,26855,
26856,26856,
26857,26857,
26858,26858,
26859,26859,
26860,26860,
26861,26861,
26862,26862,
26863,26863,
26864,26864,
26865,26865,
26866,26866,
26867,26867,
26868,26868,
26869,26869,
26870,26870,
26871,26871,
26872,26872,
26873,26873,
26874,26874,
26875,26875,
26876,26876,
26877,26877,
26878,26878,
26879,26879,
26880,26880,
26881,26881,
26882,26882,
26883,26883,
26884,26884,
26885,26885,
26886,26886,
26887,26887,
26888,26888,
26889,26889,
26890,26890,
26891,26891,
26892,26892,
26893,26893,
26894,26894,
26895,26895,
26896,26896,
26897,26897,
26898,26898,
26899,26899,
26900,26900,
26901,26901,
26902,26902,
26903,26903,
26904,26904,
26905,26905,
26906,26906,
26907,26907,
26908,26908,
26909,26909,
26910,26910,
26911,26911,
26912,26912,
26913,26913,
26914,26914,
26915,26915,
26916,26916,
26917,26917,
26918,26918,
26919,26919,
26920,26920,
26921,26921,
26922,26922,
26923,26923,
26924,26924,
26925,26925,
26926,26926,
26927,26927,
26928,26928,
26929,26929,
26930,26930,
26931,26931,
26932,26932,
26933,26933,
26934,26934,
26935,26935,
26936,26936,
26937,26937,
26938,26938,
26939,26939,
26940,26940,
26941,26941,
26942,26942,
26943,26943,
26944,26944,
26945,26945,
26946,26946,
26947,26947,
26948,26948,
26949,26949,
26950,26950,
26951,26951,
26952,26952,
26953,26953,
26954,26954,
26955,26955,
26956,26956,
26957,26957,
26958,26958,
26959,26959,
26960,26960,
26961,26961,
26962,26962,
26963,26963,
26964,26964,
26965,26965,
26966,26966,
26967,26967,
26968,26968,
26969,26969,
26970,26970,
26971,26971,
26972,26972,
26973,26973,
26974,26974,
26975,26975,
26976,26976,
26977,26977,
26978,26978,
26979,26979,
26980,26980,
26981,26981,
26982,26982,
26983,26983,
26984,26984,
26985,26985,
26986,26986,
26987,26987,
26988,26988,
26989,26989,
26990,26990,
26991,26991,
26992,26992,
26993,26993,
26994,26994,
26995,26995,
26996,26996,
26997,26997,
26998,26998,
26999,26999,
27000,27000,
27001,27001,
27002,27002,
27003,27003,
27004,27004,
27005,27005,
27006,27006,
27007,27007,
27008,27008,
27009,27009,
27010,27010,
27011,27011,
27012,27012,
27013,27013,
27014,27014,
27015,27015,
27016,27016,
27017,27017,
27018,27018,
27019,27019,
27020,27020,
27021,27021,
27022,27022,
27023,27023,
27024,27024,
27025,27025,
27026,27026,
27027,27027,
27028,27028,
27029,27029,
27030,27030,
27031,27031,
27032,27032,
27033,27033,
27034,27034,
27035,27035,
27036,27036,
27037,27037,
27038,27038,
27039,27039,
27040,27040,
27041,27041,
27042,27042,
27043,27043,
27044,27044,
27045,27045,
27046,27046,
27047,27047,
27048,27048,
27049,27049,
27050,27050,
27051,27051,
27052,27052,
27053,27053,
27054,27054,
27055,27055,
27056,27056,
27057,27057,
27058,27058,
27059,27059,
27060,27060,
27061,27061,
27062,27062,
27063,27063,
27064,27064,
27065,27065,
27066,27066,
27067,27067,
27068,27068,
27069,27069,
27070,27070,
27071,27071,
27072,27072,
27073,27073,
27074,27074,
27075,27075,
27076,27076,
27077,27077,
27078,27078,
27079,27079,
27080,27080,
27081,27081,
27082,27082,
27083,27083,
27084,27084,
27085,27085,
27086,27086,
27087,27087,
27088,27088,
27089,27089,
27090,27090,
27091,27091,
27092,27092,
27093,27093,
27094,27094,
27095,27095,
27096,27096,
27097,27097,
27098,27098,
27099,27099,
27100,27100,
27101,27101,
27102,27102,
27103,27103,
27104,27104,
27105,27105,
27106,27106,
27107,27107,
27108,27108,
27109,27109,
27110,27110,
27111,27111,
27112,27112,
27113,27113,
27114,27114,
27115,27115,
27116,27116,
27117,27117,
27118,27118,
27119,27119,
27120,27120,
27121,27121,
27122,27122,
27123,27123,
27124,27124,
27125,27125,
27126,27126,
27127,27127,
27128,27128,
27129,27129,
27130,27130,
27131,27131,
27132,27132,
27133,27133,
27134,27134,
27135,27135,
27136,27136,
27137,27137,
27138,27138,
27139,27139,
27140,27140,
27141,27141,
27142,27142,
27143,27143,
27144,27144,
27145,27145,
27146,27146,
27147,27147,
27148,27148,
27149,27149,
27150,27150,
27151,27151,
27152,27152,
27153,27153,
27154,27154,
27155,27155,
27156,27156,
27157,27157,
27158,27158,
27159,27159,
27160,27160,
27161,27161,
27162,27162,
27163,27163,
27164,27164,
27165,27165,
27166,27166,
27167,27167,
27168,27168,
27169,27169,
27170,27170,
27171,27171,
27172,27172,
27173,27173,
27174,27174,
27175,27175,
27176,27176,
27177,27177,
27178,27178,
27179,27179,
27180,27180,
27181,27181,
27182,27182,
27183,27183,
27184,27184,
27185,27185,
27186,27186,
27187,27187,
27188,27188,
27189,27189,
27190,27190,
27191,27191,
27192,27192,
27193,27193,
27194,27194,
27195,27195,
27196,27196,
27197,27197,
27198,27198,
27199,27199,
27200,27200,
27201,27201,
27202,27202,
27203,27203,
27204,27204,
27205,27205,
27206,27206,
27207,27207,
27208,27208,
27209,27209,
27210,27210,
27211,27211,
27212,27212,
27213,27213,
27214,27214,
27215,27215,
27216,27216,
27217,27217,
27218,27218,
27219,27219,
27220,27220,
27221,27221,
27222,27222,
27223,27223,
27224,27224,
27225,27225,
27226,27226,
27227,27227,
27228,27228,
27229,27229,
27230,27230,
27231,27231,
27232,27232,
27233,27233,
27234,27234,
27235,27235,
27236,27236,
27237,27237,
27238,27238,
27239,27239,
27240,27240,
27241,27241,
27242,27242,
27243,27243,
27244,27244,
27245,27245,
27246,27246,
27247,27247,
27248,27248,
27249,27249,
27250,27250,
27251,27251,
27252,27252,
27253,27253,
27254,27254,
27255,27255,
27256,27256,
27257,27257,
27258,27258,
27259,27259,
27260,27260,
27261,27261,
27262,27262,
27263,27263,
27264,27264,
27265,27265,
27266,27266,
27267,27267,
27268,27268,
27269,27269,
27270,27270,
27271,27271,
27272,27272,
27273,27273,
27274,27274,
27275,27275,
27276,27276,
27277,27277,
27278,27278,
27279,27279,
27280,27280,
27281,27281,
27282,27282,
27283,27283,
27284,27284,
27285,27285,
27286,27286,
27287,27287,
27288,27288,
27289,27289,
27290,27290,
27291,27291,
27292,27292,
27293,27293,
27294,27294,
27295,27295,
27296,27296,
27297,27297,
27298,27298,
27299,27299,
27300,27300,
27301,27301,
27302,27302,
27303,27303,
27304,27304,
27305,27305,
27306,27306,
27307,27307,
27308,27308,
27309,27309,
27310,27310,
27311,27311,
27312,27312,
27313,27313,
27314,27314,
27315,27315,
27316,27316,
27317,27317,
27318,27318,
27319,27319,
27320,27320,
27321,27321,
27322,27322,
27323,27323,
27324,27324,
27325,27325,
27326,27326,
27327,27327,
27328,27328,
27329,27329,
27330,27330,
27331,27331,
27332,27332,
27333,27333,
27334,27334,
27335,27335,
27336,27336,
27337,27337,
27338,27338,
27339,27339,
27340,27340,
27341,27341,
27342,27342,
27343,27343,
27344,27344,
27345,27345,
27346,27346,
27347,27347,
27348,27348,
27349,27349,
27350,27350,
27351,27351,
27352,27352,
27353,27353,
27354,27354,
27355,27355,
27356,27356,
27357,27357,
27358,27358,
27359,27359,
27360,27360,
27361,27361,
27362,27362,
27363,27363,
27364,27364,
27365,27365,
27366,27366,
27367,27367,
27368,27368,
27369,27369,
27370,27370,
27371,27371,
27372,27372,
27373,27373,
27374,27374,
27375,27375,
27376,27376,
27377,27377,
27378,27378,
27379,27379,
27380,27380,
27381,27381,
27382,27382,
27383,27383,
27384,27384,
27385,27385,
27386,27386,
27387,27387,
27388,27388,
27389,27389,
27390,27390,
27391,27391,
27392,27392,
27393,27393,
27394,27394,0.0
27395,27395,0.0
27396,27396,
27397,27397,0.0
27398,27398,0.0
27399,27399,0.0
27400,27400,0.0
27401,27401,
27402,27402,0.0
27403,27403,0.0
27404,27404,0.0
27405,27405,0.0
27406,27406,0.0
27407,27407,0.0
27408,27408,0.0
27409,27409,0.0
27410,27410,0.0
27411,27411,0.0
27412,27412,0.0
27413,27413,0.0
27414,27414,0.0
27415,27415,0.0
27416,27416,0.0
27417,27417,0.0
27418,27418,0.0
27419,27419,0.0
27420,27420,1.0
27421,27421,0.0
27422,27422,0.0
27423,27423,1.0
27424,27424,0.0
27425,27425,1.0
27426,27426,1.0
27427,27427,1.0
27428,27428,0.0
27429,27429,0.0
27430,27430,1.0
27431,27431,1.0
27432,27432,0.0
27433,27433,1.0
27434,27434,1.0
27435,27435,1.0
27436,27436,1.0
27437,27437,1.0
27438,27438,1.0
27439,27439,1.0
27440,27440,1.0
27441,27441,1.0
27442,27442,1.0
27443,27443,1.0
27444,27444,1.0
27445,27445,1.0
27446,27446,1.0
27447,27447,1.0
27448,27448,1.0
27449,27449,1.0
27450,27450,1.0
27451,27451,1.0
27452,27452,1.0
27453,27453,1.0
27454,27454,1.0
27455,27455,1.0
27456,27456,1.0
27457,27457,1.0
27458,27458,1.0
27459,27459,0.0
27460,27460,0.0
27461,27461,0.0
27462,27462,0.0
27463,27463,0.0
27464,27464,1.0
27465,27465,0.0
27466,27466,1.0
27467,27467,0.0
27468,27468,1.0
27469,27469,1.0
27470,27470,1.0
27471,27471,1.0
27472,27472,1.0
27473,27473,0.0
27474,27474,1.0
27475,27475,0.0
27476,27476,0.0
27477,27477,0.0
27478,27478,0.0
27479,27479,0.0
27480,27480,0.0
27481,27481,0.0
27482,27482,0.0
27483,27483,0.0
27484,27484,0.0
27485,27485,0.0
27486,27486,0.0
27487,27487,0.0
27488,27488,1.0
27489,27489,0.0
27490,27490,1.0
27491,27491,0.0
27492,27492,0.0
27493,27493,1.0
27494,27494,0.0
27495,27495,1.0
27496,27496,1.0
27497,27497,0.0
27498,27498,1.0
27499,27499,0.0
27500,27500,1.0
27501,27501,1.0
27502,27502,1.0
27503,27503,1.0
27504,27504,1.0
27505,27505,1.0
27506,27506,1.0
27507,27507,1.0
27508,27508,1.0
27509,27509,1.0
27510,27510,1.0
27511,27511,1.0
27512,27512,1.0
27513,27513,1.0
27514,27514,1.0
27515,27515,1.0
27516,27516,1.0
27517,27517,1.0
27518,27518,1.0
27519,27519,1.0
27520,27520,0.0
27521,27521,1.0
27522,27522,1.0
27523,27523,1.0
27524,27524,1.0
27525,27525,0.0
27526,27526,1.0
27527,27527,1.0
27528,27528,1.0
27529,27529,1.0
27530,27530,1.0
27531,27531,1.0
27532,27532,1.0
27533,27533,1.0
27534,27534,0.0
27535,27535,0.0
27536,27536,0.0
27537,27537,0.0
27538,27538,0.0
27539,27539,0.0
27540,27540,1.0
27541,27541,1.0
27542,27542,1.0
27543,27543,1.0
27544,27544,1.0
27545,27545,1.0
27546,27546,1.0
27547,27547,1.0
27548,27548,1.0
27549,27549,1.0
27550,27550,1.0
27551,27551,1.0
27552,27552,1.0
27553,27553,1.0
27554,27554,0.0
27555,27555,1.0
27556,27556,1.0
27557,27557,1.0
27558,27558,1.0
27559,27559,1.0
27560,27560,1.0
27561,27561,1.0
27562,27562,1.0
27563,27563,1.0
27564,27564,1.0
27565,27565,0.0
27566,27566,0.0
27567,27567,1.0
27568,27568,0.0
27569,27569,0.0
27570,27570,1.0
27571,27571,0.0
27572,27572,0.0
27573,27573,1.0
27574,27574,0.0
27575,27575,0.0
27576,27576,0.0
27577,27577,1.0
27578,27578,1.0
27579,27579,0.0
27580,27580,0.0
27581,27581,1.0
27582,27582,0.0
27583,27583,1.0
27584,27584,0.0
27585,27585,0.0
27586,27586,0.0
27587,27587,0.0
27588,27588,0.0
27589,27589,1.0
27590,27590,0.0
27591,27591,0.0
27592,27592,1.0
27593,27593,1.0
27594,27594,1.0
27595,27595,1.0
27596,27596,1.0
27597,27597,1.0
27598,27598,1.0
27599,27599,1.0
27600,27600,1.0
27601,27601,0.0
27602,27602,1.0
27603,27603,1.0
27604,27604,1.0
27605,27605,1.0
27606,27606,1.0
27607,27607,1.0
27608,27608,1.0
27609,27609,1.0
27610,27610,1.0
27611,27611,1.0
27612,27612,1.0
27613,27613,1.0
27614,27614,1.0
27615,27615,1.0
27616,27616,1.0
27617,27617,1.0
27618,27618,1.0
27619,27619,1.0
27620,27620,1.0
27621,27621,1.0
27622,27622,1.0
27623,27623,1.0
27624,27624,1.0
27625,27625,1.0
27626,27626,1.0
27627,27627,1.0
27628,27628,1.0
27629,27629,1.0
27630,27630,1.0
27631,27631,1.0
27632,27632,1.0
27633,27633,1.0
27634,27634,1.0
27635,27635,1.0
27636,27636,1.0
27637,27637,1.0
27638,27638,1.0
27639,27639,1.0
27640,27640,1.0
27641,27641,1.0
27642,27642,1.0
27643,27643,1.0
27644,27644,1.0
27645,27645,1.0
27646,27646,1.0
27647,27647,1.0
27648,27648,1.0
27649,27649,1.0
27650,27650,1.0
27651,27651,1.0
27652,27652,1.0
27653,27653,1.0
27654,27654,1.0
27655,27655,1.0
27656,27656,1.0
27657,27657,1.0
27658,27658,0.0
27659,27659,0.0
27660,27660,0.0
27661,27661,1.0
27662,27662,1.0
27663,27663,1.0
27664,27664,1.0
27665,27665,1.0
27666,27666,1.0
27667,27667,1.0
27668,27668,1.0
27669,27669,1.0
27670,27670,1.0
27671,27671,1.0
27672,27672,1.0
27673,27673,1.0
27674,27674,1.0
27675,27675,1.0
27676,27676,1.0
27677,27677,1.0
27678,27678,1.0
27679,27679,1.0
27680,27680,1.0
27681,27681,1.0
27682,27682,1.0
27683,27683,1.0
27684,27684,1.0
27685,27685,1.0
27686,27686,0.0
27687,27687,1.0
27688,27688,0.0
27689,27689,1.0
27690,27690,1.0
27691,27691,1.0
27692,27692,0.0
27693,27693,1.0
27694,27694,0.0
27695,27695,1.0
27696,27696,1.0
27697,27697,0.0
27698,27698,1.0
27699,27699,1.0
27700,27700,0.0
27701,27701,1.0
27702,27702,1.0
27703,27703,1.0
27704,27704,1.0
27705,27705,1.0
27706,27706,1.0
27707,27707,1.0
27708,27708,1.0
27709,27709,1.0
27710,27710,1.0
27711,27711,1.0
27712,27712,1.0
27713,27713,1.0
27714,27714,1.0
27715,27715,1.0
27716,27716,1.0
27717,27717,1.0
27718,27718,1.0
27719,27719,1.0
27720,27720,1.0
27721,27721,1.0
27722,27722,1.0
27723,27723,1.0
27724,27724,1.0
27725,27725,1.0
27726,27726,1.0
27727,27727,1.0
27728,27728,1.0
27729,27729,1.0
27730,27730,1.0
27731,27731,1.0
27732,27732,1.0
27733,27733,1.0
27734,27734,1.0
27735,27735,1.0
27736,27736,1.0
27737,27737,1.0
27738,27738,1.0
27739,27739,1.0
27740,27740,1.0
27741,27741,1.0
27742,27742,1.0
27743,27743,1.0
27744,27744,1.0
27745,27745,1.0
27746,27746,1.0
27747,27747,1.0
27748,27748,1.0
27749,27749,1.0
27750,27750,1.0
27751,27751,1.0
27752,27752,1.0
27753,27753,0.0
27754,27754,1.0
27755,27755,1.0
27756,27756,1.0
27757,27757,1.0
27758,27758,1.0
27759,27759,1.0
27760,27760,1.0
27761,27761,1.0
27762,27762,1.0
27763,27763,1.0
27764,27764,1.0
27765,27765,1.0
27766,27766,1.0
27767,27767,1.0
27768,27768,1.0
27769,27769,1.0
27770,27770,1.0
27771,27771,1.0
27772,27772,1.0
27773,27773,0.0
27774,27774,1.0
27775,27775,1.0
27776,27776,1.0
27777,27777,1.0
27778,27778,1.0
27779,27779,1.0
27780,27780,1.0
27781,27781,1.0
27782,27782,1.0
27783,27783,1.0
27784,27784,1.0
27785,27785,1.0
27786,27786,1.0
27787,27787,1.0
27788,27788,1.0
27789,27789,1.0
27790,27790,1.0
27791,27791,1.0
27792,27792,1.0
27793,27793,1.0
27794,27794,1.0
27795,27795,1.0
27796,27796,1.0
27797,27797,1.0
27798,27798,1.0
27799,27799,1.0
27800,27800,1.0
27801,27801,1.0
27802,27802,1.0
27803,27803,1.0
27804,27804,1.0
27805,27805,1.0
27806,27806,1.0
27807,27807,1.0
27808,27808,0.0
27809,27809,1.0
27810,27810,1.0
27811,27811,1.0
27812,27812,1.0
27813,27813,1.0
27814,27814,1.0
27815,27815,1.0
27816,27816,1.0
27817,27817,1.0
27818,27818,1.0
27819,27819,1.0
27820,27820,1.0
27821,27821,1.0
27822,27822,1.0
27823,27823,1.0
27824,27824,1.0
27825,27825,1.0
27826,27826,1.0
27827,27827,1.0
27828,27828,1.0
27829,27829,1.0
27830,27830,1.0
27831,27831,1.0
27832,27832,1.0
27833,27833,0.0
27834,27834,1.0
27835,27835,1.0
27836,27836,1.0
27837,27837,1.0
27838,27838,1.0
27839,27839,1.0
27840,27840,1.0
27841,27841,1.0
27842,27842,1.0
27843,27843,1.0
27844,27844,1.0
27845,27845,1.0
27846,27846,1.0
27847,27847,1.0
27848,27848,1.0
27849,27849,1.0
27850,27850,1.0
27851,27851,1.0
27852,27852,1.0
27853,27853,1.0
27854,27854,1.0
27855,27855,1.0
27856,27856,1.0
27857,27857,1.0
27858,27858,1.0
27859,27859,1.0
27860,27860,1.0
27861,27861,1.0
27862,27862,1.0
27863,27863,1.0
27864,27864,1.0
27865,27865,1.0
27866,27866,1.0
27867,27867,1.0
27868,27868,1.0
27869,27869,1.0
27870,27870,1.0
27871,27871,1.0
27872,27872,1.0
27873,27873,1.0
27874,27874,1.0
27875,27875,1.0
27876,27876,1.0
27877,27877,1.0
27878,27878,1.0
27879,27879,1.0
27880,27880,1.0
27881,27881,1.0
27882,27882,1.0
27883,27883,1.0
27884,27884,1.0
27885,27885,1.0
27886,27886,1.0
27887,27887,1.0
27888,27888,1.0
27889,27889,1.0
27890,27890,1.0
27891,27891,1.0
27892,27892,1.0
27893,27893,1.0
27894,27894,1.0
27895,27895,1.0
27896,27896,1.0
27897,27897,1.0
27898,27898,1.0
27899,27899,1.0
27900,27900,1.0
27901,27901,1.0
27902,27902,1.0
27903,27903,1.0
27904,27904,1.0
27905,27905,1.0
27906,27906,1.0
27907,27907,1.0
27908,27908,1.0
27909,27909,1.0
27910,27910,1.0
27911,27911,1.0
27912,27912,1.0
27913,27913,1.0
27914,27914,1.0
27915,27915,1.0
27916,27916,1.0
27917,27917,1.0
27918,27918,1.0
27919,27919,1.0
27920,27920,1.0
27921,27921,1.0
27922,27922,1.0
27923,27923,1.0
27924,27924,0.0
27925,27925,1.0
27926,27926,1.0
27927,27927,0.0
27928,27928,0.0
27929,27929,1.0
27930,27930,1.0
27931,27931,1.0
27932,27932,1.0
27933,27933,1.0
27934,27934,1.0
27935,27935,1.0
27936,27936,1.0
27937,27937,1.0
27938,27938,1.0
27939,27939,1.0
27940,27940,1.0
27941,27941,1.0
27942,27942,1.0
27943,27943,1.0
27944,27944,1.0
27945,27945,1.0
27946,27946,1.0
27947,27947,1.0
27948,27948,1.0
27949,27949,0.0
27950,27950,1.0
27951,27951,1.0
27952,27952,1.0
27953,27953,1.0
27954,27954,1.0
27955,27955,1.0
27956,27956,1.0
27957,27957,1.0
27958,27958,1.0
27959,27959,1.0
27960,27960,0.0
27961,27961,1.0
27962,27962,1.0
27963,27963,1.0
27964,27964,1.0
27965,27965,1.0
27966,27966,1.0
27967,27967,1.0
27968,27968,1.0
27969,27969,1.0
27970,27970,1.0
27971,27971,1.0
27972,27972,1.0
27973,27973,1.0
27974,27974,1.0
27975,27975,1.0
27976,27976,1.0
27977,27977,1.0
27978,27978,1.0
27979,27979,1.0
27980,27980,1.0
27981,27981,1.0
27982,27982,1.0
27983,27983,1.0
27984,27984,1.0
27985,27985,
27986,27986,
27987,27987,
27988,27988,
27989,27989,
27990,27990,
27991,27991,
27992,27992,
27993,27993,
27994,27994,
27995,27995,
27996,27996,
27997,27997,
27998,27998,
27999,27999,
28000,28000,
28001,28001,
28002,28002,
28003,28003,
28004,28004,
28005,28005,
28006,28006,
28007,28007,
28008,28008,
28009,28009,
28010,28010,
28011,28011,
28012,28012,
28013,28013,
28014,28014,
28015,28015,
28016,28016,
28017,28017,
28018,28018,
28019,28019,
28020,28020,
28021,28021,
28022,28022,
28023,28023,
28024,28024,
28025,28025,
28026,28026,
28027,28027,
28028,28028,
28029,28029,
28030,28030,
28031,28031,
28032,28032,1.0
28033,28033,
28034,28034,1.0
28035,28035,1.0
28036,28036,
28037,28037,
28038,28038,
28039,28039,1.0
28040,28040,1.0
28041,28041,
28042,28042,
28043,28043,
28044,28044,0.0
28045,28045,1.0
28046,28046,
28047,28047,
28048,28048,
28049,28049,1.0
28050,28050,
28051,28051,1.0
28052,28052,
28053,28053,0.0
28054,28054,
28055,28055,1.0
28056,28056,1.0
28057,28057,1.0
28058,28058,
28059,28059,
28060,28060,1.0
28061,28061,
28062,28062,1.0
28063,28063,
28064,28064,
28065,28065,
28066,28066,1.0
28067,28067,1.0
28068,28068,
28069,28069,
28070,28070,
28071,28071,
28072,28072,
28073,28073,0.0
28074,28074,1.0
28075,28075,
28076,28076,
28077,28077,
28078,28078,0.0
28079,28079,1.0
28080,28080,
28081,28081,1.0
28082,28082,
28083,28083,
28084,28084,1.0
28085,28085,
28086,28086,
28087,28087,
28088,28088,
28089,28089,
28090,28090,
28091,28091,
28092,28092,
28093,28093,
28094,28094,
28095,28095,
28096,28096,
28097,28097,
28098,28098,
28099,28099,
28100,28100,
28101,28101,
28102,28102,
28103,28103,
28104,28104,
28105,28105,
28106,28106,
28107,28107,
28108,28108,
28109,28109,
28110,28110,
28111,28111,
28112,28112,
28113,28113,
28114,28114,
28115,28115,
28116,28116,
28117,28117,
28118,28118,
28119,28119,
28120,28120,
28121,28121,
28122,28122,
28123,28123,
28124,28124,
28125,28125,
28126,28126,
28127,28127,
28128,28128,
28129,28129,
28130,28130,
28131,28131,
28132,28132,
28133,28133,
28134,28134,
28135,28135,
28136,28136,
28137,28137,
28138,28138,
28139,28139,
28140,28140,
28141,28141,
28142,28142,
28143,28143,
28144,28144,
28145,28145,
28146,28146,0.0
28147,28147,0.0
28148,28148,0.0
28149,28149,0.0
28150,28150,0.0
28151,28151,0.0
28152,28152,0.0
28153,28153,1.0
28154,28154,1.0
28155,28155,1.0
28156,28156,1.0
28157,28157,1.0
28158,28158,1.0
28159,28159,1.0
28160,28160,0.0
28161,28161,1.0
28162,28162,1.0
28163,28163,1.0
28164,28164,1.0
28165,28165,1.0
28166,28166,1.0
28167,28167,1.0
28168,28168,1.0
28169,28169,1.0
28170,28170,1.0
28171,28171,1.0
28172,28172,1.0
28173,28173,1.0
28174,28174,1.0
28175,28175,1.0
28176,28176,1.0
28177,28177,1.0
28178,28178,1.0
28179,28179,1.0
28180,28180,1.0
28181,28181,1.0
28182,28182,1.0
28183,28183,1.0
